Order_ID,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,State,City,Area,Pincode,Order_Date,Delivery_Date,Product_ID,Product_Name,Category,Sub_Category,Brand,Item_Weight,Item_MRP,Selling_Price,Discount_Percentage,Quantity,Total_Amount,Payment_Method,Delivery_Status,Delivery_Time_Minutes,Customer_Rating,Feedback,Stock_Availability,Order_Status
ORD100768,CUST4315,Vasatika Peri,65,Female,Karnataka,Bangalore,Whitefield,4998,20-01-2025,22-01-2025,P553,Frozen Peas,Frozen Food,Frozen Food, Safal ,4.4,481,413,14,5,2065,Debit Card,Delivered,-3,5,Average,Limited,Returned
ORD102117,CUST3671,Ishani Varghese,39,Female,Maharashtra,Nagpur,Dharampeth,205062,16-06-2024,19-06-2024,P182,Soft Drink,Beverages,Beverages,Coca-Cola,2.76,48,29,38,8,235,Debit Card,Returned,63,5,Average,Limited,Cancelled
ORD101604,CUST8016,Ira Chowdhury,17,Other,Maharashtra,Nagpur,Dharampeth,223647,17-08-2024,19-08-2024,P428,Bread,Bakery,Bakery,Britannia,2.32,599,549,8,7,3843,GPAY,Delivered,76,5,Average,Limited,Pending
ORD101493,CUST4318,Geetika Choudhary,52,Male,Telangana,Hyderabad,Madhapur,833665,19-03-2024,21-03-2024,P856,Paneer,Dairy,Dairy,Mother Dairy,4.38,584,549,6,6,3296,UPI,Returned,89,4,Good,Limited,Returned
ORD103094,CUST1774,Pratyush Cheema,80,Other,Gujarat,Ahmedabad,Navrangpura,447454,29-09-2024,10-01-2024,P515,Milk,Dairy,Dairy,Amul,2.56,484,332,31,7,2325,UPI,Returned,30,5,Average,Limited,Delivered
ORD102439,CUST7642,Harita Wadhwa,39,Other,Maharashtra,Pune,Wakad,169476,10-05-2025,11-05-2025,P493,Tomato,Fruits & Vegetables,Fruits & Vegetables,Organic India,1.48,656,427,35,3,1280,GOOGLE PAY,Delivered,20,3,Good,Out of Stock,Cancelled
ORD101341,CUST9109,Divya Ahuja,21,Other,Gujarat,Surat,Vesu,942234,07-09-2024,09-11-2024,P180,Shampoo,Personal Care,Personal Care,Clinic Plus,2.35,555,513,8,5,2564,UPI,Delivered,69,3,Excellent,In Stock,Cancelled
ORD103743,null,Thomas Amble,21,Other,Maharashtra,Unknown,Hinjewadi,908638,20-09-2025,24-09-2025,P561,Juice,Beverages,Beverages,Real,3.22,406,323,5,3,1488,Unknown,Pending,9,3,Average,Limited,Pending
ORD103312,CUST4271,Eesha Narasimhan,48,Other,Maharashtra,Pune,Hinjewadi,95639,05-12-2025,16-05-2025,P627,Milk,Dairy,Dairy,Amul,1.33,222,216,3,7,1509,GPAY,Returned,80,5,Late delivery,Out of Stock,Returned
ORD103613,CUST8586,Shaurya Tara,77,Other,Karnataka,Bangalore,Indiranagar,23627,10-08-2024,12-08-2024,P731,Sugar,Grocery,Grocery,Madhur,1.82,183,126,31,6,757,UPI,Pending,75,3,Average,Out of Stock,Cancelled
ORD102120,CUST8737,Neel Sura,63,Other,Tamil Nadu,Coimbatore,RS Puram,738896,13-02-2024,17-02-2024,P735,Chips,Snacks,Snacks,Lay's,0.47,251,211,16,6,1265,Debit Card,Cancelled,15,4,Damaged item,In Stock,Returned
ORD102538,CUST5433,Inaya Sodhi,38,Female,Tamil Nadu,Chennai,Velachery,366453,19-09-2025,22-09-2025,P657,Ice Cream,Frozen Food,Frozen Food,Amul,1.56,678,446,34,2,892,UPI,Delivered,36,3,Late delivery,Out of Stock,Returned
ORD101412,null,Farhan Ahuja,42,Other,Tamil Nadu,Unknown,Velachery,320375,18-08-2024,20-08-2024,P322,Soap,Personal Care,Personal Care,Dove,4.01,406,323,3,6,1488,Unknown,Pending,21,3,Average,Out of Stock,Pending
ORD102656,CUST7745,Champak Mandal,22,Male,Gujarat,Surat,Vesu,151184,22-10-2025,25-10-2025,P695,Ice Cream,Frozen Food,Frozen Food,Amul,1.8,528,463,12,1,469,UPI,Cancelled,63,4,Average,In Stock,Delivered
ORD100885,CUST5120,Baljiwan Parikh,51,Other,Karnataka,Mysore,Gokulam,927010,28-12-2025,31-12-2025,P435,Ice Cream,Frozen Food,Frozen Food,Amul,1.08,497,372,25,8,2837,CASH,Pending,74,1,Late delivery,In Stock,Returned
ORD103795,CUST5167,Neha Mohanty,31,Female,Telangana,Hyderabad,Gachibowli,573825,28-12-2024,30-12-2024,P774,Rice,Grocery,Grocery,India Gate,2.12,561,366,35,5,1828,Debit Card,Delivered,89,1,Late delivery,In Stock,Returned
ORD100990,CUST8385,Anmol Saran,36,Other,Telangana,Hyderabad,Madhapur,562613,21-02-2024,22-02-2024,P193,Toothpaste,Personal Care,Personal Care,Colgate,4.81,507,307,40,1,307,CASH,Delivered,70,4,Average,Limited,Delivered
ORD104951,CUST6090,Agastya Deo,43,Male,Karnataka,Bangalore,Whitefield,442052,18-05-2024,21-05-2024,P818,Ice Cream,Frozen Food,Frozen Food,Amul,2.5,462,340,26,8,2720,CASH,Pending,40,3,Average,Out of Stock,Returned
ORD103285,CUST2391,Sanya Shan,20,Female,Tamil Nadu,Chennai,Anna Nagar,889722,23-08-2024,27-08-2024,P559,Rice,Grocery,Grocery,India Gate,2.07,452,295,35,8,2361,UPI,Delivered,14,3,Average,In Stock,Returned
ORD101202,CUST5447,Zaitra Sabharwal,49,Female,Karnataka,Bangalore,Indiranagar,853537,14-07-2025,16-07-2025,P952,Tomato,Fruits & Vegetables,Fruits & Vegetables,Organic India,4.5,790,752,5,8,6013,GPAY,Returned,14,5,Average,Limited,Returned
ORD104773,CUST2870,Naveen Jha,79,Female,Maharashtra,Nagpur,Sitabuldi,846230,19-10-2025,23-10-2025,P911,Apple,Fruits & Vegetables,Fruits & Vegetables,Kashmir Fresh,1.36,568,475,16,7,3327,UPI,Cancelled,41,1,Late delivery,In Stock,Delivered
ORD101403,null,Tripti Bera,68,Female,Karnataka,Unknown,Indiranagar,655629,17-12-2025,21-12-2025,P135,Apple,Fruits & Vegetables,Fruits & Vegetables,Kashmir Fresh,0.4,406,323,23,6,1488,Unknown,Pending,90,3,Average,Out of Stock,Pending
ORD100562,CUST5131,Yashica Prashad,66,Other,Tamil Nadu,Mumbai,Madhapur,326237,08-03-2025,12-03-2025,P351,Detergent,Household Items,Household Items,Surf Excel,3.65,760,664,13,6,3987,CASH ON DELIVERY,Delivered,68,4,Average,Out of Stock,Pending
ORD100266,CUST9268,Jagat Amble,22,Female,Telangana,PUNE,Gachibowli,578724,15-08-2025,15-08-2025,P652,Apple,Fruits & Vegetables,Fruits & Vegetables,Kashmir Fresh,1.64,233,193,17,6,1157,GPAY,Returned,46,5,Average,Out of Stock,Pending
ORD100177,CUST9987,Fiyaz Kumar,57,Female,West Bengal,Kolkata,Howrah,946234,14-06-2025,17-06-2025,P582,Apple,Fruits & Vegetables,Fruits & Vegetables,Kashmir Fresh,4.8,558,337,40,6,2023,GOOGLE PAY,Cancelled,31,4,Damaged item,In Stock,Returned
ORD104733,CUST5069,Eesha Sampath,80,Other,West Bengal,Kolkata,Howrah,104557,21-09-2025,21-09-2025,P402,Bread,Bakery,Bakery,Britannia,2.33,246,154,37,8,1231,GOOGLE PAY,Pending,13,1,Damaged item,In Stock,Pending
ORD104955,CUST4942,Luke Wason,46,Other,Gujarat,Surat,Vesu,53886,13-04-2024,17-04-2024,P837,Atta,Grocery,Grocery,Aashirvaad,0.75,733,548,25,8,4382,CASH ON DELIVERY,Returned,11,5,Average,In Stock,Cancelled
ORD101369,CUST7769,Arya Gupta,46,Female,Karnataka,PUNE,Koramangala,571294,29-11-2025,12-01-2025,P615,Soap,Personal Care,Personal Care,Dove,4.39,609,530,13,6,3180,CASH,Pending,74,3,Average,In Stock,Delivered
ORD103447,CUST3795,Veer Bhargava,38,Female,Tamil Nadu,Chennai,Anna Nagar,639798,20-09-2025,21-09-2025,P660,Detergent,Household Items,Household Items,Surf Excel,4.55,486,328,32,1,328,GPAY,Delivered,37,2,Late delivery,In Stock,Pending
ORD101690,CUST6421,Panini Chhabra,24,Male,West Bengal,Kolkata,Salt Lake,70806,03-05-2024,04-05-2024,P712,Paneer,Dairy,Dairy,Mother Dairy,1.12,197,189,4,6,1135,CASH ON DELIVERY,Returned,8,5,Average,Limited,Pending
ORD101389,CUST9614,Girindra Mahal,12,Other,Karnataka,Bangalore, Whitefield ,964621,30-09-2025,04-10-2025,P984,Toothpaste,Personal Care,Personal Care,Colgate,0.11,758,490,35,8,3917,CASH,Cancelled,78,4,Excellent,In Stock,Pending
ORD101847,CUST1441,Anusha Konda,53,Other,Gujarat,Ahmedabad,Satellite,123786,29-11-2025,03-12-2025,P774,Frozen Peas,Frozen Food,Frozen Food,Safal,3.31,762,586,23,7,4103,GPAY,Returned,38,2,Average,Out of Stock,Delivered
ORD100076,CUST4804,Avni More,76,Other,maharashtra,Nagpur,Dharampeth,392971,06-10-2024,13-06-2024,P970,Curd,Dairy,Dairy,Britannia,4.69,392,267,32,8,2134,UPI,Returned,81,1,Average,Out of Stock,Returned
ORD103731,CUST6165, Dayamai Manne ,30,Male,Maharashtra,Pune, Hinjewadi ,860565,20-08-2025,21-08-2025,P588,Frozen Peas,Frozen Food,Frozen Food,Safal,1.36,415,324,22,3,973,UPI,Cancelled,36,3,Late delivery,Limited,Returned
ORD100683,CUST4983,Jairaj Raghavan,82,Other,Gujarat,Surat,Vesu,434050,28-09-2024,02-10-2024,P655,Frozen Peas,Frozen Food,Frozen Food,Safal,2.78,40,31,22,7,219,UPI,Pending,53,5,Damaged item,Limited,Pending
ORD101992,CUST7863,Fariq Dara,12,Male,West Bengal,Kolkata,Howrah,108834,21-06-2025,21-06-2025,P283,Tea,Beverages,Beverages,Tata Tea,1.21,562,551,2,6,3303,CASH ON DELIVERY,Returned,25,3,Excellent,Limited,Returned
ORD103305,CUST8670,Gopal Srinivas,46,Other,Tamil Nadu,Coimbatore,Peelamedu,808867,23-02-2025,24-02-2025,P966,Tomato,Fruits & Vegetables,Fruits & Vegetables, Organic India ,2.85,514,399,22,1,399,Debit Card,Delivered,66,2,Damaged item,In Stock,Delivered
ORD103021,CUST7545,Ayushman Dutta,28,Other,Gujarat,Surat,Vesu,918022,17-10-2025,21-10-2025,P785,Tomato,Fruits & Vegetables,Fruits & Vegetables,Organic India,0.67,349,311,11,4,1243,GOOGLE PAY,Cancelled,89,1,Good,Limited,Cancelled
ORD100675,CUST7602,Nilima Gour,19,Female,West Bengal,Kolkata, Howrah ,357616,23-03-2025,24-03-2025,P418,Ice Cream,Frozen Food,Frozen Food,Amul,4.83,296,185,37,2,370,CASH ON DELIVERY,Delivered,42,1,Good,Out of Stock,Returned
ORD102063,CUST2788,Raghav Virk,57,Female,Telangana,Hyderabad,Madhapur,721911,08-05-2024,06-08-2024,P178,Soft Drink,Beverages,Beverages,Coca-Cola,1.82,557,412,26,8,3300,GPAY,Pending,63,4,Damaged item,Limited,Cancelled
ORD101826,CUST9000,Rajata Rattan,33,Other,maharashtra,Kolkata,Salt Lake,264124,14-07-2024,15-07-2024,P338,Milk,Dairy,Dairy,Amul,1.74,431,362,16,8,2899,Debit Card,Pending,90,3,Damaged item,In Stock,Returned
ORD102536,CUST3997,Nisha Majumdar,45,Male,Gujarat,Ahmedabad,Satellite,108985,14-04-2025,15-04-2025,P239,Bread,Bakery,Bakery,Britannia,4.11,329,253,23,1,253,UPI,Cancelled,81,1,Excellent,In Stock,Pending
ORD102547,CUST6068,Viraj Mistry,65,Other,Tamil Nadu,Chennai,Velachery,836799,12-08-2024,12-08-2024,P742,Atta,Grocery,Grocery,Aashirvaad,4.56,276,226,18,4,904,UPI,Returned,54,5,Average,Out of Stock,Returned
ORD101001,CUST4415,Finn Kaul,53,Male,Maharashtra,pune,Kothrud,743142,13-07-2025,16-07-2025,P510,Chips,Snacks,Snacks,Lay's,4.78,87,76,13,1,-80,UPI,Delivered,43,3,Average,In Stock,Pending
ORD100027,CUST2395, Xalak Sant ,27,Male,Tamil Nadu,Coimbatore,Peelamedu,993060,15-09-2024,18-09-2024,P882,Chips,Snacks,Snacks,Lay's,2.14,661,503,24,2,1005,CASH,Pending,46,4,Damaged item,Out of Stock,Cancelled
ORD103250,CUST8779,Jeevika Sarin,64,Male,Karnataka,Mysore,VV Mohalla,444643,30-06-2024,01-07-2024,P384,Tomato,Fruits & Vegetables,Fruits & Vegetables,Organic India,0.52,299,298,0,7,2086,UPI,Pending,42,1,Average,Limited,Returned
ORD102499,CUST8821,Samuel Contractor,27,Female,Gujarat,pune,Vesu,726196,26-07-2025,30-07-2025,P873,Milk,Dairy,Dairy,Amul,2.85,509,316,38,2,632,CASH ON DELIVERY,Returned,15,2,Late delivery,Out of Stock,Returned
ORD104787,CUST9512,Christopher Singh,48,Female,Gujarat,Surat,Adajan,157013,10-11-2024,11-11-2024,P341,Chips,Snacks,Snacks,Lay's,4.6,495,473,5,2,946,CASH ON DELIVERY,Returned,77,2,Average,Out of Stock,Delivered
ORD100517,null,Fitan Bahl,34,Other,West Bengal,Unknown,Howrah,483298,17-12-2024,18-12-2024,P447,Bread,Bakery,Bakery,Britannia,2.31,406,323,33,2,1488,Unknown,Pending,37,5,Average,Limited,Pending
ORD100300,CUST1305,Bhavini Dada,30,Male,Gujarat,Ahmedabad,Satellite,93786,21-10-2025,25-10-2025,P284,Detergent,Household Items,Household Items,Surf Excel,4.82,170,144,15,2,288,GOOGLE PAY,Pending,72,3,Average,Limited,Returned
ORD103647,CUST2332,Yash Walia,75,Other,Telangana,pune,Banjara Hills,360174,22-04-2025,24-04-2025,P678,Atta,Grocery,Grocery,Aashirvaad,0.8,765,505,34,3,1515,CASH ON DELIVERY,Cancelled,52,3,Good,In Stock,Returned
ORD100402,CUST4971,Darika Halder,36,Other,Gujarat,Hyderbad, Adajan ,755960,14-08-2025,17-08-2025,P976,Detergent,Household Items,Household Items,Surf Excel,1.11,782,570,27,8,4557,UPI,Delivered,53,1,Late delivery,In Stock,Pending
ORD101841,CUST1170,Eta Swaminathan,59,Other,Maharashtra,Nagpur,Sitabuldi,618959,27-04-2025,27-04-2025,P994,Namkeen,Snacks,Snacks,Haldiram,2.54,182,136,25,5,681,GOOGLE PAY,Cancelled,49,1,Average,Limited,Delivered
ORD100654,CUST3156,Geetika Chopra,51,Female,West Bengal,Kolkata,Park Street,666976,30-03-2024,30-03-2024,P469,Tomato,Fruits & Vegetables,Fruits & Vegetables,Organic India,0.74,158,119,25,6,715,Debit Card,Cancelled,15,2,Late delivery,Out of Stock,Returned
ORD104372,CUST9021,Adya Parmar,39,Female,Tamil Nadu,Mumbai,RS Puram,266917,29-12-2025,30-12-2025,P256,Soap,Personal Care,Personal Care, Dove ,3.11,22,19,17,3,189,GPAY,Returned,56,1,Excellent,Limited,Returned
ORD102738,CUST8380,Nidhi Manne,76,Male,Tamil Nadu,Chennai,Velachery,942927,09-05-2025,06-09-2025,P151,Rice,Grocery,Grocery,India Gate,0.43,143,132,7,7,925,CASH,Returned,16,3,Late delivery,Limited,Pending
ORD101190,CUST3898,Advik Sarraf,34,Female,Gujarat,Surat,Vesu,565681,04-08-2025,07-08-2025,P563,Frozen Peas,Frozen Food,Frozen Food,Safal,2.8,524,501,5,1,501,CASH ON DELIVERY,Cancelled,51,4,Average,Limited,Cancelled
ORD104315,CUST7644,Daksha Barad,78,Female,Tamil Nadu,Coimbatore,Peelamedu,742999,04-08-2024,08-08-2024,P283,Soft Drink,Beverages,Beverages,Coca-Cola,3.14,28,26,7,3,78,CASH ON DELIVERY,Cancelled,78,5,Average,Out of Stock,Returned
ORD101130,CUST1789,Waida Mukhopadhyay,38,Male,Maharashtra,Pune,Hinjewadi,68089,16-09-2024,16-09-2024,P434,Soft Drink,Beverages,Beverages,Coca-Cola,0.57,169,157,7,6,940,UPI,Returned,59,1,Excellent,Out of Stock,Cancelled
ORD101822,null,Reva Magar,18,Other,Telangana,Unknown,Banjara Hills,515973,14-02-2024,16-02-2024,P691,Detergent,Household Items,Household Items,Surf Excel,3.4,406,323,2,6,1488,Unknown,Pending,24,4,Average,In Stock,Pending
ORD102798,CUST7090,Upma Pall,68,Male,Tamil Nadu,Mumbai,Navrangpura,857562,06-06-2025,10-06-2025,P236,Detergent,Household Items,Household Items,Surf Excel,3.43,105,101,3,4,406,UPI,Cancelled,71,4,Average,In Stock,Returned
ORD103812,CUST4842,Manbir Maharaj,70,Female,Karnataka,Bangalore, Whitefield ,427872,18-05-2024,20-05-2024,P734,Apple,Fruits & Vegetables,Fruits & Vegetables,Kashmir Fresh,4.27,543,519,4,6,3115,GPAY,Returned,55,3,Late delivery,In Stock,Returned
ORD104088,CUST9766,Saksham Bail,48,Other,Gujarat,Ahmedabad,Satellite,79857,20-03-2024,21-03-2024,P453,Apple,Fruits & Vegetables,Fruits & Vegetables,Kashmir Fresh,1.67,551,357,35,5,1784,UPI,Delivered,32,3,Average,Out of Stock,Pending
ORD101324,CUST1733,Christopher Master,75,Female,Telangana,Hyderabad,Madhapur,962775,20-01-2024,21-01-2024,P595,Biscuits,Snacks,Snacks,Parle,2.45,501,386,23,6,2319,CASH ON DELIVERY,Cancelled,32,2,Good,Out of Stock,Delivered
ORD103602,CUST5401,Falan Dewan,52,Other,maharashtra,Kolkata,Salt Lake,368707,22-05-2025,26-05-2025,P223,Frozen Peas,Frozen Food,Frozen Food,Safal,4.31,224,182,19,5,912,GOOGLE PAY,Delivered,47,3,Excellent,Limited,Delivered
ORD102338,CUST9617,Yochana Johal,42,Female,Tamil Nadu,Coimbatore,RS Puram,126710,14-08-2024,18-08-2024,P436,Soap,Personal Care,Personal Care,Dove,3.73,78,62,20,3,187,UPI,Delivered,90,3,Average,Limited,Returned
ORD100097,CUST9796,Garima Agate,20,Other,Karnataka,Mysore,VV Mohalla,394297,16-03-2024,19-03-2024,P211,Ice Cream,Frozen Food,Frozen Food,Amul,3.87,474,386,19,8,3087,CASH ON DELIVERY,Cancelled,54,3,Average,In Stock,Returned
ORD101495,CUST9221,Baljiwan Banerjee,55,Female,West Bengal,Kolkata,Salt Lake,43755,30-12-2025,31-12-2025,P476,Juice,Beverages,Beverages,Real,1.46,129,116,-13,4,464,Debit Card,Pending,20,5,Average,In Stock,Delivered
ORD101536,CUST9420,Veda Ramakrishnan,28,Male,Telangana,Hyderabad,Banjara Hills,277599,13-09-2025,15-09-2025,P609,Sugar,Grocery,Grocery,Madhur,0.5,515,406,21,6,2436,UPI,Returned,25,5,Excellent,Out of Stock,Delivered
ORD101052,CUST8126,Damyanti Sodhi,79,Other,Maharashtra,Nagpur,Dharampeth,191037,11-09-2025,11-11-2025,P119,Ice Cream,Frozen Food,Frozen Food,Amul,4.43,459,408,11,5,2041,GOOGLE PAY,Cancelled,89,3,Excellent,Out of Stock,Returned
ORD100824,CUST1293,Amaira Nigam,80,Female,Karnataka,Bangalore, Koramangala ,236230,19-12-2025,21-12-2025,P217,Namkeen,Snacks,Snacks,Haldiram,4.43,448,392,13,2,784,UPI,Returned,80,2,Late delivery,In Stock,Cancelled
ORD102634,CUST7181,Gunbir Bandi,22,Female,Gujarat,Ahmedabad,Navrangpura,270438,26-11-2024,27-11-2024,P882,Paneer,Dairy,Dairy, Mother Dairy ,0.64,154,129,16,4,517,UPI,Cancelled,79,3,Damaged item,Out of Stock,Cancelled
ORD104515,CUST4513,Sanya Bhagat,34,Female,Gujarat,Surat,Adajan,683403,03-10-2025,10-05-2025,P750,Ice Cream,Frozen Food,Frozen Food,Amul,3.34,681,652,4,3,1956,GPAY,Cancelled,79,1,Average,In Stock,Cancelled
ORD104778,CUST2109,Ijaya Shukla,61,Female,Maharashtra,Pune,Hinjewadi,877948,31-03-2025,04-01-2025,P135,Sugar,Grocery,Grocery,Madhur,3.92,473,472,0,7,3303,UPI,Returned,24,4,Excellent,In Stock,Pending
ORD101706,CUST2497,Harish Bava,34,Male,Delhi,New Delhi,Saket,610468,06-02-2025,06-03-2025,P104,Biscuits,Snacks,Snacks,Parle,0.67,501,450,10,4,1799,GOOGLE PAY,Cancelled,31,4,Average,Out of Stock,Delivered
ORD100222,CUST3056,Patrick Natarajan,71,Male,Tamil Nadu,Coimbatore,Peelamedu,1627,25-01-2025,28-01-2025,P763,Ice Cream,Frozen Food,Frozen Food,Amul,0.18,537,424,21,4,1696,CASH ON DELIVERY,Returned,44,4,Late delivery,In Stock,Pending
ORD103865,CUST2548,Damyanti Bakshi,18,Female,West Bengal,Hyderbad,Howrah,827101,07-07-2025,08-07-2025,P761,Namkeen,Snacks,Snacks,Haldiram,4.36,31,23,24,7,163,GOOGLE PAY,Pending,36,1,Average,Limited,Pending
ORD103930,CUST3635,Samaksh Soman,47,Other,Gujarat,Surat,Vesu,346225,03-09-2025,12-03-2025,P508,Milk,Dairy,Dairy,Amul,0.22,388,365,6,1,365,Debit Card,Cancelled,18,5,Good,In Stock,Pending
ORD102033,CUST6038,Riya Trivedi,75,Other,Tamil Nadu,Hyderbad,RS Puram,908738,01-11-2024,12-01-2024,P774,Curd,Dairy,Dairy,Britannia,3.84,411,370,10,8,2962,CASH,Returned,80,3,Average,Out of Stock,Returned
ORD103918,CUST9923,Anita Sahota,74,Other,Karnataka,Bangalore,Koramangala,998050,23-08-2025,23-08-2025,P570,Frozen Peas,Frozen Food,Frozen Food,Safal,4.18,476,396,17,8,3169,UPI,Returned,58,2,Excellent,Limited,Returned
ORD102659,CUST9914,Rushil Rajagopalan,79,Female,Maharashtra,Pune,Baner,342690,29-01-2024,01-02-2024,P270,Soft Drink,Beverages,Beverages,Coca-Cola,4.63,581,386,34,2,772,UPI,Delivered,38,3,Late delivery,In Stock,Delivered
ORD101109,CUST7853,Abeer Vala,36,Female,West Bengal,Kolkata,Howrah,46016,17-04-2024,17-04-2024,P624,Frozen Peas,Frozen Food,Frozen Food,Safal,2.87,398,397,0,1,397,GPAY,Pending,52,4,Average,Limited,Pending
ORD101375,null,Tanay Radhakrishnan,19,Male,Gujarat,Unknown,Navrangpura,714347,12-10-2024,12-12-2024,P765,Banana,Fruits & Vegetables,Fruits & Vegetables,FreshFarm,2.96,406,323,35,2,1488,Unknown,Pending,70,2,Average,In Stock,Pending
ORD102521,CUST8550,Chaman Prabhu,71,Male,West Bengal,Kolkata,Howrah,11137,02-04-2025,04-02-2025,P911,Atta,Grocery,Grocery,Aashirvaad,2.29,517,467,10,7,3268,GPAY,Cancelled,50,3,Damaged item,Limited,Pending
ORD100587,CUST5075,Abdul Bora,32,Female,Tamil Nadu,Coimbatore,Peelamedu,985540,25-05-2025,28-05-2025,P814,Cleaner,Household Items,Household Items,Lizol,2.76,763,549,28,1,549,GOOGLE PAY,Returned,36,4,Damaged item,Limited,Cancelled
ORD101200,CUST4253,Oviya De,21,Other,Delhi,New Delhi,Rohini,65910,02-09-2025,09-03-2025,P971,Ice Cream,Frozen Food,Frozen Food, Amul ,2.71,80,59,26,3,177,Debit Card,Delivered,66,2,Average,Out of Stock,Cancelled
ORD103594,CUST5466,Hritik Sinha,31,Male,Telangana,Hyderabad,Banjara Hills,590279,19-01-2025,21-01-2025,P771,Toothpaste,Personal Care,Personal Care, Colgate ,2.23,267,203,24,5,898,CASH,Cancelled,39,5,Late delivery,Out of Stock,Returned
ORD104342,CUST8450,Ekani Gulati,73,Male,West Bengal,Kolkata,Howrah,58823,28-12-2025,29-12-2025,P254,Frozen Peas,Frozen Food,Frozen Food,Safal,3.18,479,445,7,8,3557,GOOGLE PAY,Cancelled,14,2,Average,In Stock,Delivered
ORD102873,CUST3038,Arya Kakar,19,Female,Telangana,Hyderabad,Banjara Hills,872986,11-01-2024,14-01-2024,P369,Banana,Fruits & Vegetables,Fruits & Vegetables,FreshFarm,2.62,104,75,27,4,302,CASH,Returned,59,3,Damaged item,Limited,Delivered
ORD102761,CUST2247,Waida Divan,72,Female,Karnataka,Mysore,VV Mohalla,804834,24-05-2024,27-05-2024,P964,Cake,Bakery,Bakery,Monginis,3.79,113,84,26,1,84,UPI,Cancelled,36,2,Damaged item,Out of Stock,Cancelled
ORD102326,CUST8844,Zinal Mannan,77,Female,Delhi,New Delhi,Dwarka,415823,08-08-2024,10-08-2024,P911,Tomato,Fruits & Vegetables,Fruits & Vegetables,Organic India,2.62,597,584,2,5,2918,UPI,Pending,89,3,Average,Limited,Delivered
ORD104097,CUST9120,Tarak Yogi,71,Other,Maharashtra,Mumbai,Andheri,688955,15-02-2024,18-02-2024,P190,Detergent,Household Items,Household Items,Surf Excel,2.93,236,165,30,6,990,CASH,Delivered,33,5,Late delivery,Out of Stock,Pending
ORD101685,CUST9277,Ranbir Chaudhari,38,Other,Karnataka,pune,Whitefield,628843,16-03-2024,16-03-2024,P750,Detergent,Household Items,Household Items,Surf Excel,4.86,162,117,28,2,235,UPI,Returned,71,3,Average,In Stock,Returned
ORD102372,CUST8921,Karan Mittal,68,Other,Tamil Nadu,Chennai,Velachery,979702,22-09-2025,23-09-2025,P575,Soap,Personal Care,Personal Care,Dove,3.85,716,450,37,7,3148,UPI,Delivered,11,5,Damaged item,In Stock,Delivered
ORD100265,CUST3730,Janya Mannan,49,Other,Telangana,pune,Banjara Hills,505550,20-11-2024,23-11-2024,P546,Bread,Bakery,Bakery,Britannia,1.09,271,174,36,7,1215,CASH ON DELIVERY,Delivered,51,2,Excellent,Out of Stock,Delivered
ORD104024,CUST3047,Manthan Konda,69,Male,Telangana,pune,Madhapur,304323,20-06-2025,21-06-2025,P253,Toothpaste,Personal Care,Personal Care,Colgate,2.72,107,90,16,1,90,CASH ON DELIVERY,Pending,36,1,Good,Limited,Delivered
ORD101783,CUST1035,Ishani Banik,29,Male,Telangana,Hyderabad,Gachibowli,267958,05-01-2024,07-01-2024,P887,Curd,Dairy,Dairy,Britannia,2.4,675,457,32,6,2856,GOOGLE PAY,Cancelled,-6,3,Late delivery,Limited,Returned
ORD104443,CUST8109,Yochana Pillai,20,Other,Maharashtra,Pune,Kothrud,196126,10-10-2025,10-10-2025,P794,Rice,Grocery,Grocery,India Gate,2.95,152,115,24,1,115,GPAY,Delivered,65,5,Damaged item,Limited,Delivered
ORD101881,CUST7214,Yasti More,56,Female,Delhi,New Delhi,Saket,762074,30-04-2025,04-05-2025,P758,Apple,Fruits & Vegetables,Fruits & Vegetables,Kashmir Fresh,2.14,485,455,6,2,909,CASH ON DELIVERY,Pending,38,3,Average,Out of Stock,Pending
ORD101465,CUST1938,Umang Hora,26,Other,West Bengal,Kolkata,Salt Lake,374376,07-04-2025,04-07-2025,P178,Soft Drink,Beverages,Beverages,Coca-Cola,2.36,350,230,34,4,921,CASH ON DELIVERY,Delivered,11,4,Late delivery,Out of Stock,Returned
ORD104589,null,Darika Boase,73,Other,Tamil Nadu,Unknown,RS Puram,602488,25-04-2025,29-04-2025,P290,Biscuits,Snacks,Snacks,Parle,2.51,406,323,14,2,1488,Unknown,Pending,73,2,Average,Out of Stock,Pending
ORD101195,CUST3893,Nimrat Pandya,53,Male,Tamil Nadu,Chennai,Anna Nagar,132068,09-03-2024,09-03-2024,P252,Paneer,Dairy,Dairy,Mother Dairy,1.81,743,615,-16,1,615,GOOGLE PAY,Returned,11,3,Average,Limited,Pending
ORD103156,CUST1500,Benjamin Pandya,49,Female,Telangana,Hyderabad,Gachibowli,663374,14-06-2024,18-06-2024,P395,Chips,Snacks,Snacks,Lay's,0.15,367,246,33,4,982,UPI,Delivered,24,3,Late delivery,Out of Stock,Cancelled
